GEOJIT FINANCIAL SER L        ,GEOJITFSL ,EQ,N,0000079.90,0000079.50,0000082.80,0000078.70,0000079.70,    ,              ,                  ,0000000.00,0000000.00,18-JAN-2024,        
GFL LIMITED                   ,GFLLIMITED,EQ,N,0000096.00,0000095.40,0000095.90,0000091.00,0000093.95,    ,              ,                  ,0000000.00,0000000.00,18-JAN-2024,        
GHCL LIMITED                  ,GHCL      ,EQ,N,0000594.75,0000597.00,0000600.15,0000583.00,0000591.25,    ,              ,                  ,0000000.00,0000000.00,18-JAN-2024,        
GHCL TEXTILES LIMITED         ,GHCLTEXTIL,EQ,N,0000077.75,0000077.50,0000079.40,0000076.40,0000077.65,    ,              ,                  ,0000000.00,0000000.00,18-JAN-2024,        
GIC HOUSING FINANCE LTD       ,GICHSGFIN ,EQ,N,0000237.85,0000235.95,0000244.10,0000231.20,0000239.70,    ,              ,                  ,0000000.00,0000000.00,18-JAN-2024,        
GILLANDERS ARBUTHNOT LTD      ,GILLANDERS,EQ,N,0000133.70,0000133.05,0000147.00,0000129.00,0000145.55,    ,              ,                  ,0000000.00,0000000.00,18-JAN-2024,        
GILLETTE INDIA LTD            ,GILLETTE  ,EQ,N,0006568.95,0006550.00,0006619.00,0006475.00,0006554.00,    ,              ,                  ,0000000.00,0000000.00,18-JAN-2024,        
GINNI FILAMENTS LTD           ,GINNIFILA ,EQ,N,0000035.60,0000034.50,0000036.40,0000034.20,0000036.05,    ,              ,                  ,0000000.00,0000000.00,18-JAN-2024,        
GIRIRAJ CIVIL DEVP LTD        ,GIRIRAJ   ,ST,N,0000824.15,0000865.35,0000865.35,0000865.35,0000865.35,    ,              ,                  ,0000000.00,0000000.00,18-JAN-2024,        
GKW LIMITED                   ,GKWLIMITED,BE,N,0001500.00,0001575.00,0001575.00,0001500.00,0001513.00,    ,              ,                  ,0000000.00,0000000.00,18-JAN-2024,        
GLAND PHARMA LIMITED          ,GLAND     ,EQ,N,0001953.90,0001935.00,0001954.85,0001845.80,0001950.25,    ,              ,                  ,0000000.00,0000000.00,18-JAN-2024,        
GLAXOSMITHKLINE PHARMA LT     ,GLAXO     ,EQ,N,0002270.30,0002251.05,0002374.80,0002243.35,0002329.90,    ,              ,                  ,0000000.00,0000000.00,18-JAN-2024,        
GLENMARK LIFE SCIENCE LTD     ,GLS       ,EQ,N,0000751.65,0000751.65,0000760.00,0000740.00,0000756.60,    ,              ,                  ,0000000.00,0000000.00,18-JAN-2024,        
GLENMARK PHARMACEUTICALS      ,GLENMARK  ,EQ,N,0000872.20,0000872.20,0000878.30,0000847.55,0000867.55,    ,              ,                  ,0000000.00,0000000.00,18-JAN-2024,        
GLOBAL EDUCATION LIMITED      ,GLOBAL    ,EQ,N,0000318.40,0000315.00,0000332.45,0000315.00,0000325.95,    ,              ,                  ,0000000.00,0000000.00,18-JAN-2024,        
GLOBAL HEALTH LIMITED         ,MEDANTA   ,EQ,N,0001029.90,0001026.05,0001068.00,0001010.00,0001061.25,    ,              ,                  ,0000000.00,0000000.00,18-JAN-2024,        
GLOBAL PET INDUSTRIES LTD     ,GLOBALPET ,SM,N,0000104.20,0000103.15,0000108.60,0000102.00,0000104.95,    ,              ,                  ,0000000.00,0000000.00,18-JAN-2024,        
GLOBAL SURFACES LIMITED       ,GSLSU     ,EQ,N,0000249.85,0000250.05,0000262.00,0000241.95,0000256.80,    ,              ,                  ,0000000.00,0000000.00,18-JAN-2024,        
GLOBAL VEC HELICORP LTD       ,GLOBALVECT,BE,N,0000124.05,0000123.55,0000125.05,0000119.70,0000122.85,    ,              ,                  ,0000000.00,0000000.00,18-JAN-2024,        
GLOBE INTL CARRIERS LTD       ,GICL      ,SM,N,0000055.90,0000055.05,0000058.65,0000054.70,0000058.65,    ,              ,                  ,0000000.00,0000000.00,18-JAN-2024,        
GLOBE TEXTILES (I) LTD.       ,GLOBE     ,BE,G,0000004.35,0000004.30,0000004.30,0000004.30,0000004.30,    ,              ,                  ,0000000.00,0000000.00,18-JAN-2024,        
GLOBESECURE TECHNO LTD        ,GSTL      ,ST,N,0000079.60,0000082.00,0000082.00,0000077.00,0000078.95,    ,              ,                  ,0000000.00,0000000.00,18-JAN-2024,        
GLOBUS SPIRITS LTD            ,GLOBUSSPR ,EQ,N,0000827.25,0000827.00,0000829.95,0000810.00,0000820.50,    ,              ,                  ,0000000.00,0000000.00,18-JAN-2024,        
GMM PFAUDLER LIMITED          ,GMMPFAUDLR,EQ,N,0001511.65,0001517.00,0001536.95,0001486.00,0001508.05,    ,              ,                  ,0000000.00,0000000.00,18-JAN-2024,        
GMR AIRPORTS INFRA LTD        ,GMRINFRA  ,EQ,N,0000083.40,0000083.35,0000084.40,0000080.15,0000083.70,    ,              ,                  ,0000000.00,0000000.00,18-JAN-2024,        
GMR POW AND URBAN INFRA L     ,GMRP&UI   ,EQ,N,0000050.65,0000050.65,0000051.60,0000049.15,0000050.10,    ,              ,                  ,0000000.00,0000000.00,18-JAN-2024,        
GNA AXLES LIMITED             ,GNA       ,EQ,N,0000470.85,0000473.20,0000473.25,0000459.00,0000469.70,    ,              ,                  ,0000000.00,0000000.00,18-JAN-2024,        
GO FASHION INDIA LTD          ,GOCOLORS  ,EQ,N,0001163.75,0001175.90,0001181.95,0001152.00,0001159.95,    ,              ,                  ,0000000.00,0000000.00,18-JAN-2024,        
GOA CARBON LIMITED            ,GOACARBON ,EQ,N,0000721.15,0000737.00,0000748.95,0000682.35,0000703.65,    ,              ,                  ,0000000.00,0000000.00,18-JAN-2024,        
GOCL CORPORATION LIMITED      ,GOCLCORP  ,EQ,N,0000476.95,0000481.20,0000497.00,0000467.55,0000491.90,    ,              ,                  ,0000000.00,0000000.00,18-JAN-2024,        
GODAWARI POW & ISP LTD        ,GPIL      ,EQ,N,0000738.75,0000739.00,0000743.20,0000708.50,0000725.85,    ,              ,                  ,0000000.00,0000000.00,18-JAN-2024,        
GODFREY PHILLIPS INDIA LT     ,GODFRYPHLP,EQ,N,0002130.30,0002130.30,0002142.80,0002065.00,0002128.90,    ,              ,                  ,0000000.00,0000000.00,18-JAN-2024,        
GODHA CABCON INSULAT LTD      ,GODHA     ,BE,G,0000000.65,0000000.65,0000000.65,0000000.60,0000000.60,    ,              ,                  ,0000000.00,0000000.00,18-JAN-2024,        
GODREJ AGROVET LIMITED        ,GODREJAGRO,EQ,N,0000546.20,0000546.00,0000549.40,0000533.45,0000542.70,    ,              ,                  ,0000000.00,0000000.00,18-JAN-2024,        
GODREJ CONSUMER PRODUCTS      ,GODREJCP  ,EQ,N,0001100.50,0001099.80,0001115.85,0001075.60,0001103.90,    ,              ,                  ,0000000.00,0000000.00,18-JAN-2024,        
GODREJ INDUSTRIES LTD         ,GODREJIND ,EQ,N,0000814.00,0000814.05,0000849.00,0000807.00,0000815.55,    ,              ,                  ,0000000.00,0000000.00,18-JAN-2024,        
GODREJ PROPERTIES LTD         ,GODREJPROP,EQ,N,0002318.90,0002314.95,0002323.00,0002230.00,0002315.60,    ,              ,                  ,0000000.00,0000000.00,18-JAN-2024,        
GOI LOAN  5.63% 2026          ,563GS2026 ,GS,N,0000097.27,0000098.70,0000098.70,0000098.70,0000098.70,    ,              ,                  ,0000000.00,0000000.00,18-JAN-2024,        
GOI LOAN  5.74% 2026          ,574GS2026 ,GS,N,0000097.49,0000097.08,0000097.70,0000097.05,0000097.06,    ,              ,                  ,0000000.00,0000000.00,18-JAN-2024,        
GOI LOAN  6.10% 2031          ,610GS2031 ,GS,N,0000093.90,0000094.25,0000094.25,0000093.94,0000093.95,    ,              ,                  ,0000000.00,0000000.00,18-JAN-2024,        
GOI LOAN  6.54% 2032          ,654GS2032 ,GS,N,0000096.50,0000096.50,0000096.50,0000096.45,0000096.45,    ,              ,                  ,0000000.00,0000000.00,18-JAN-2024,        
GOI LOAN  6.67% 2050          ,667GS2050 ,GS,N,0000096.21,0000093.50,0000094.00,0000093.50,0000094.00,    ,              ,                  ,0000000.00,0000000.00,18-JAN-2024,        
GOI LOAN  6.69% 2024          ,669GS2024 ,GS,N,0000100.20,0000100.20,0000100.26,0000100.20,0000100.26,    ,              ,                  ,0000000.00,0000000.00,18-JAN-2024,        
GOI LOAN  6.76% 2061          ,676GS2061 ,GS,N,0000095.00,0000095.95,0000095.95,0000093.60,0000095.95,    ,              ,                  ,0000000.00,0000000.00,18-JAN-2024,        
GOI LOAN  6.89% 2025          ,689GS2025 ,GS,N,0000100.85,0000099.33,0000100.00,0000099.32,0000099.35,    ,              ,                  ,0000000.00,0000000.00,18-JAN-2024,        
GOI LOAN  6.95% 2061          ,695GS2061 ,GS,N,0000096.00,0000093.00,0000093.55,0000093.00,0000093.55,    ,              ,                  ,0000000.00,0000000.00,18-JAN-2024,        
GOI LOAN  6.99% 2026          ,699GS2026 ,GS,N,0000100.47,0000100.60,0000101.30,0000100.50,0000100.65,    ,              ,                  ,0000000.00,0000000.00,18-JAN-2024,        
GOI LOAN  7.06% 2028          ,706GS2028 ,GS,N,0000101.66,0000101.65,0000101.66,0000101.60,0000101.60,    ,              ,                  ,0000000.00,0000000.00,18-JAN-2024,        
GOI LOAN  7.17% 2030          ,717GS2030 ,GS,N,0000101.60,0000100.15,0000102.07,0000100.15,0000102.07,    ,              ,                  ,0000000.00,0000000.00,18-JAN-2024,        
GOI LOAN  7.18% 2033          ,718GS2033 ,GS,N,0000103.48,0000102.80,0000103.00,0000102.80,0000102.99,    ,              ,                  ,0000000.00,0000000.00,18-JAN-2024,        
GOI LOAN  7.18% 2037          ,718GS2037 ,GS,N,0000102.82,0000102.05,0000102.80,0000102.05,0000102.68,    ,              ,                  ,0000000.00,0000000.00,18-JAN-2024,        
GOI LOAN  7.25% 2063          ,725GS2063 ,GS,N,0000099.09,0000099.01,0000100.50,0000099.00,0000099.49,    ,              ,                  ,0000000.00,0000000.00,18-JAN-2024,        
GOI LOAN  7.26% 2032          ,726GS2032 ,GS,N,0000103.70,0000103.70,0000103.70,0000103.50,0000103.50,    ,              ,                  ,0000000.00,0000000.00,18-JAN-2024,        
GOI LOAN  7.26% 2033          ,726GS2033 ,GS,N,0000103.00,0000103.99,0000103.99,0000103.99,0000103.99,    ,              ,                  ,0000000.00,0000000.00,18-JAN-2024,        
GOI LOAN  7.3% 2053           ,73GS2053  ,GS,N,0000099.99,0000099.99,0000100.00,0000099.70,0000099.87,    ,              ,                  ,0000000.00,0000000.00,18-JAN-2024,        
GOI LOAN  7.32% 2030          ,732GS2030 ,GS,N,0000102.00,0000101.00,0000101.30,0000101.00,0000101.30,    ,              ,                  ,0000000.00,0000000.00,18-JAN-2024,        
GOI LOAN  7.33% 2026          ,733GS2026 ,GS,N,0000102.51,0000100.91,0000102.50,0000100.91,0000102.50,    ,              ,                  ,0000000.00,0000000.00,18-JAN-2024,        
GOI LOAN  7.36% 2052          ,736GS2052 ,GS,N,0000102.35,0000101.77,0000103.00,0000101.77,0000103.00,    ,              ,                  ,0000000.00,0000000.00,18-JAN-2024,        
GOI LOAN  7.37% 2028          ,737GS2028 ,GS,N,0000102.61,0000102.61,0000102.75,0000102.10,0000102.70,    ,              ,                  ,0000000.00,0000000.00,18-JAN-2024,        
GOI LOAN  7.4% 2062           ,74GS2062  ,GS,N,0000102.18,0000102.18,0000107.28,0000102.18,0000107.28,    ,              ,                  ,0000000.00,0000000.00,18-JAN-2024,        
GOI LOAN  7.41% 2036          ,741GS2036 ,GS,N,0000102.39,0000102.39,0000102.39,0000101.90,0000102.20,    ,              ,                  ,0000000.00,0000000.00,18-JAN-2024,        
GOI LOAN  7.46% 2073          ,746GS2073 ,GS,N,0000102.17,0000102.15,0000102.25,0000102.15,0000102.25,    ,              ,                  ,0000000.00,0000000.00,18-JAN-2024,        
GOI LOAN  7.54% 2036          ,754GS2036 ,GS,N,0000103.40,0000103.07,0000103.47,0000103.00,0000103.39,    ,              ,                  ,0000000.00,0000000.00,18-JAN-2024,        
GOI LOAN 7.10% 2029           ,710GS2029 ,GS,N,0000102.00,0000101.95,0000102.00,0000101.80,0000101.96,    ,              ,                  ,0000000.00,0000000.00,18-JAN-2024,        
GOI LOAN 7.16% 2050           ,716GS2050 ,GS,N,0000101.00,0000098.48,0000106.00,0000098.48,0000106.00,    ,              ,                  ,0000000.00,0000000.00,18-JAN-2024,        
GOI LOAN 7.32% 2024           ,732GS2024 ,GS,N,0000103.20,0000103.21,0000103.50,0000100.62,0000103.50,    ,              ,                  ,0000000.00,0000000.00,18-JAN-2024,        
GOI LOAN 7.38% 2027           ,738GS2027 ,GS,N,0000101.73,0000099.16,0000101.80,0000099.16,0000101.69,    ,              ,                  ,0000000.00,0000000.00,18-JAN-2024,        
GOI LOAN 8.13% 2045           ,813GS2045 ,GS,N,0000109.50,0000106.41,0000108.40,0000105.00,0000108.40,    ,              ,                  ,0000000.00,0000000.00,18-JAN-2024,        
GOI LOAN 8.30% 2042           ,83GS2042  ,GS,N,0000111.00,0000111.00,0000111.00,0000111.00,0000111.00,    ,              ,                  ,0000000.00,0000000.00,18-JAN-2024,        
GOI LOAN 8.33% 2026           ,833GS2026 ,GS,N,0000103.20,0000104.00,0000104.00,0000104.00,0000104.00,    ,              ,                  ,0000000.00,0000000.00,18-JAN-2024,        
GOI LOAN 9.15% 2024           ,915GS2024 ,GS,N,0000105.00,0000102.80,0000102.80,0000102.80,0000102.80,    ,              ,                  ,0000000.00,0000000.00,18-JAN-2024,        
GOI TBILL 182D-02/05/24       ,182D020524,TB,N,0000097.76,0000097.72,0000097.72,0000097.72,0000097.72,    ,              ,                  ,0000000.00,0000000.00,18-JAN-2024,        
GOI TBILL 182D-04/07/24       ,182D040724,TB,N,0000096.55,0000096.55,0000096.75,0000096.55,0000096.75,    ,              ,                  ,0000000.00,0000000.00,18-JAN-2024,        
GOI TBILL 182D-06/06/24       ,182D060624,TB,N,0000097.03,0000097.03,0000097.03,0000097.03,0000097.03,    ,              ,                  ,0000000.00,0000000.00,18-JAN-2024,        
GOI TBILL 182D-07/03/24       ,182D070324,TB,N,0000098.95,0000098.96,0000098.96,0000098.96,0000098.96,    ,              ,                  ,0000000.00,0000000.00,18-JAN-2024,        
GOI TBILL 182D-11/07/24       ,182D110724,TB,N,0000096.74,0000096.35,0000096.55,0000096.35,0000096.42,    ,              ,                  ,0000000.00,0000000.00,18-JAN-2024,        
GOI TBILL 182D-13/06/24       ,182D130624,TB,N,0000097.00,0000097.00,0000097.00,0000097.00,0000097.00,    ,              ,                  ,0000000.00,0000000.00,18-JAN-2024,        
GOI TBILL 182D-14/03/24       ,182D140324,TB,N,0000098.66,0000098.81,0000098.81,0000098.81,0000098.81,    ,              ,                  ,0000000.00,0000000.00,18-JAN-2024,        
GOI TBILL 182D-16/05/24       ,182D160524,TB,N,0000097.44,0000097.44,0000097.77,0000097.44,0000097.77,    ,              ,                  ,0000000.00,0000000.00,18-JAN-2024,        
GOI TBILL 182D-18/04/24       ,182D180424,TB,N,0000098.00,0000098.05,0000098.10,0000098.05,0000098.10,    ,              ,                  ,0000000.00,0000000.00,18-JAN-2024,        
GOI TBILL 182D-20/06/24       ,182D200624,TB,N,0000097.00,0000097.00,0000097.00,0000096.75,0000096.75,    ,              ,                  ,0000000.00,0000000.00,18-JAN-2024,        
GOI TBILL 182D-22/02/24       ,182D220224,TB,N,0000099.09,0000099.12,0000099.24,0000099.11,0000099.24,    ,              ,                  ,0000000.00,0000000.00,18-JAN-2024,        
GOI TBILL 182D-23/05/24       ,182D230524,TB,N,0000097.30,0000097.30,0000097.30,0000097.30,0000097.30,    ,              ,                  ,0000000.00,0000000.00,18-JAN-2024,        
GOI TBILL 182D-25/04/24       ,182D250424,TB,N,0000098.03,0000098.17,0000098.17,0000098.17,0000098.17,    ,              ,                  ,0000000.00,0000000.00,18-JAN-2024,        
GOI TBILL 182D-27/06/24       ,182D270624,TB,N,0000096.62,0000096.62,0000096.62,0000096.62,0000096.62,    ,              ,                  ,0000000.00,0000000.00,18-JAN-2024,        
GOI TBILL 182D-29/02/24       ,182D290224,TB,N,0000099.01,0000099.10,0000099.10,0000099.10,0000099.10,    ,              ,                  ,0000000.00,0000000.00,18-JAN-2024,        
GOI TBILL 182D-30/05/24       ,182D300524,TB,N,0000097.40,0000097.40,0000097.40,0000097.40,0000097.40,    ,              ,                  ,0000000.00,0000000.00,18-JAN-2024,        
GOI TBILL 364D-02/01/25       ,364D020125,TB,N,0000093.57,0000093.16,0000093.35,0000093.16,0000093.21,    ,              ,                  ,0000000.00,0000000.00,18-JAN-2024,        
GOI TBILL 364D-02/05/24       ,364D020524,TB,N,0000097.56,0000097.71,0000097.71,0000097.71,0000097.71,    ,              ,                  ,0000000.00,0000000.00,18-JAN-2024,        
GOI TBILL 364D-03/10/24       ,364D031024,TB,N,0000094.81,0000095.14,0000095.14,0000095.14,0000095.14,    ,              ,                  ,0000000.00,0000000.00,18-JAN-2024,        
GOI TBILL 364D-05/09/24       ,364D050924,TB,N,0000095.52,0000095.64,0000095.64,0000095.64,0000095.64,    ,              ,                  ,0000000.00,0000000.00,18-JAN-2024,        
GOI TBILL 364D-05/12/24       ,364D051224,TB,N,0000093.66,0000093.66,0000093.66,0000093.66,0000093.66,    ,              ,                  ,0000000.00,0000000.00,18-JAN-2024,        
GOI TBILL 364D-06/06/24       ,364D060624,TB,N,0000097.01,0000097.34,0000097.34,0000097.34,0000097.34,    ,              ,                  ,0000000.00,0000000.00,18-JAN-2024,        
GOI TBILL 364D-09/01/25       ,364D090125,TB,N,0000093.45,0000093.45,0000093.45,0000093.20,0000093.20,    ,              ,                  ,0000000.00,0000000.00,18-JAN-2024,        
GOI TBILL 364D-13/06/24       ,364D130624,TB,N,0000096.90,0000097.20,0000097.20,0000097.20,0000097.20,    ,              ,                  ,0000000.00,0000000.00,18-JAN-2024,        
GOI TBILL 364D-16/05/24       ,364D160524,TB,N,0000097.45,0000097.73,0000097.73,0000097.73,0000097.73,    ,              ,                  ,0000000.00,0000000.00,18-JAN-2024,        
GOI TBILL 364D-17/10/24       ,364D171024,TB,N,0000094.32,0000094.55,0000094.55,0000094.55,0000094.55,    ,              ,                  ,0000000.00,0000000.00,18-JAN-2024,        
GOI TBILL 364D-18/07/24       ,364D180724,TB,N,0000096.30,0000096.56,0000096.56,0000096.56,0000096.56,    ,              ,                  ,0000000.00,0000000.00,18-JAN-2024,        
GOI TBILL 364D-19/12/24       ,364D191224,TB,N,0000093.41,0000093.41,0000093.41,0000093.41,0000093.41,    ,              ,                  ,0000000.00,0000000.00,18-JAN-2024,        
GOI TBILL 364D-21/11/24       ,364D211124,TB,N,0000094.19,0000093.92,0000093.92,0000093.92,0000093.92,    ,              ,                  ,0000000.00,0000000.00,18-JAN-2024,        
GOI TBILL 364D-25/04/24       ,364D250424,TB,N,0000097.57,0000097.84,0000097.84,0000097.84,0000097.84,    ,              ,                  ,0000000.00,0000000.00,18-JAN-2024,        
GOI TBILL 364D-26/01/24       ,364D260124,TB,N,0000099.50,0000099.75,0000099.80,0000099.75,0000099.80,    ,              ,                  ,0000000.00,0000000.00,18-JAN-2024,        
GOI TBILL 364D-26/12/24       ,364D261224,TB,N,0000093.29,0000093.70,0000093.70,0000093.70,0000093.70,    ,              ,                  ,0000000.00,0000000.00,18-JAN-2024,        
GOI TBILL 91D-01/02/24        ,91D010224 ,TB,N,0000099.65,0000099.72,0000099.72,0000099.72,0000099.72,    ,              ,                  ,0000000.00,0000000.00,18-JAN-2024,        
GOI TBILL 91D-04/04/24        ,91D040424 ,TB,N,0000098.34,0000098.34,0000098.34,0000098.34,0000098.34,    ,              ,                  ,0000000.00,0000000.00,18-JAN-2024,        
GOI TBILL 91D-07/03/24        ,91D070324 ,TB,N,0000098.98,0000098.96,0000099.00,0000098.95,0000098.95,    ,              ,                  ,0000000.00,0000000.00,18-JAN-2024,        
GOI TBILL 91D-08/02/24        ,91D080224 ,TB,N,0000099.41,0000099.42,0000099.42,0000099.41,0000099.41,    ,              ,                  ,0000000.00,0000000.00,18-JAN-2024,        
GOI TBILL 91D-11/04/24        ,91D110424 ,TB,N,0000098.13,0000098.13,0000098.40,0000098.13,0000098.40,    ,              ,                  ,0000000.00,0000000.00,18-JAN-2024,        
GOI TBILL 91D-14/03/24        ,91D140324 ,TB,N,0000098.81,0000098.81,0000098.81,0000098.81,0000098.81,    ,              ,                  ,0000000.00,0000000.00,18-JAN-2024,        
GOI TBILL 91D-15/02/24        ,91D150224 ,TB,N,0000099.40,0000099.35,0000099.40,0000099.35,0000099.40,    ,              ,                  ,0000000.00,0000000.00,18-JAN-2024,        
GOI TBILL 91D-21/03/24        ,91D210324 ,TB,N,0000098.54,0000098.54,0000098.70,0000098.54,0000098.57,    ,              ,                  ,0000000.00,0000000.00,18-JAN-2024,        
GOI TBILL 91D-22/02/24        ,91D220224 ,TB,N,0000099.20,0000099.20,0000099.20,0000099.13,0000099.13,    ,              ,                  ,0000000.00,0000000.00,18-JAN-2024,        
GOI TBILL 91D-28/03/24        ,91D280324 ,TB,N,0000098.38,0000098.38,0000098.42,0000098.38,0000098.40,    ,              ,                  ,0000000.00,0000000.00,18-JAN-2024,        
GOKALDAS EXPORTS LTD.         ,GOKEX     ,EQ,N,0000895.45,0000895.00,0000905.50,0000845.10,0000900.15,    ,              ,                  ,0000000.00,0000000.00,18-JAN-2024,        
GOKUL AGRO RESOURCES LTD      ,GOKULAGRO ,EQ,N,0000125.70,0000125.15,0000127.00,0000122.55,0000125.30,    ,              ,                  ,0000000.00,0000000.00,18-JAN-2024,        
GOKUL REFOILS & SOLV LTD      ,GOKUL     ,EQ,N,0000058.35,0000058.20,0000059.45,0000055.55,0000059.10,    ,              ,                  ,0000000.00,0000000.00,18-JAN-2024,        
GOLDEN TOBACCO LIMITED        ,GOLDENTOBC,BZ,N,0000054.85,0000054.50,0000054.50,0000052.10,0000052.95,    ,              ,                  ,0000000.00,0000000.00,18-JAN-2024,        
GOLDIAM INTERNATIONAL LTD     ,GOLDIAM   ,EQ,N,0000171.05,0000170.20,0000172.00,0000164.40,0000168.60,    ,              ,                  ,0000000.00,0000000.00,18-JAN-2024,        
GOLDSTAR POWER LIMITED        ,GOLDSTAR  ,ST,N,0000015.75,0000016.50,0000016.50,0000015.20,0000016.20,    ,              ,                  ,0000000.00,0000000.00,18-JAN-2024,        
GOODLUCK INDIA LIMITED        ,GOODLUCK  ,EQ,N,0001081.55,0001099.00,0001136.25,0001060.05,0001129.15,    ,              ,                  ,0000000.00,0000000.00,18-JAN-2024,        
GOYAL ALUMINIUMS LIMITED      ,GOYALALUM ,BE,G,0000011.25,0000011.05,0000011.05,0000011.05,0000011.05,    ,              ,                  ,0000000.00,0000000.00,18-JAN-2024,        
GOYAL SALT LIMITED            ,GOYALSALT ,SM,N,0000208.45,0000210.00,0000216.90,0000205.50,0000211.15,    ,              ,                  ,0000000.00,0000000.00,18-JAN-2024,        
GP PETROLEUMS LIMITED         ,GULFPETRO ,BE,N,0000056.05,0000057.60,0000057.60,0000053.70,0000056.20,    ,              ,                  ,0000000.00,0000000.00,18-JAN-2024,        
GPT INFRAPROJECTS LTD         ,GPTINFRA  ,BE,G,0000169.00,0000172.35,0000172.35,0000172.35,0000172.35,    ,              ,                  ,0000000.00,0000000.00,18-JAN-2024,        
GRANULES INDIA LIMITED        ,GRANULES  ,EQ,N,0000420.65,0000420.00,0000424.85,0000410.05,0000422.00,    ,              ,                  ,0000000.00,0000000.00,18-JAN-2024,        
GRAPHISADS LIMITED            ,GRAPHISAD ,SM,N,0000068.80,0000068.80,0000069.90,0000067.80,0000068.75,    ,              ,                  ,0000000.00,0000000.00,18-JAN-2024,        
GRAPHITE INDIA LTD            ,GRAPHITE  ,EQ,N,0000556.90,0000554.95,0000560.95,0000527.55,0000541.75,    ,              ,                  ,0000000.00,0000000.00,18-JAN-2024,        
GRASIM IND LTD                ,GRASIM-RE ,BE,N,0000345.65,0000335.00,0000345.65,0000281.25,0000318.05,    ,              ,                  ,0000000.00,0000000.00,18-JAN-2024,        
GRASIM INDUSTRIES LTD         ,GRASIM    ,EQ,N,0002067.85,0002067.00,0002069.00,0002036.20,0002053.65,    ,              ,                  ,0000000.00,0000000.00,18-JAN-2024,        
GRAVITA INDIA LIMITED         ,GRAVITA   ,EQ,N,0001028.45,0001020.00,0001022.20,0000977.40,0001012.20,    ,              ,                  ,0000000.00,0000000.00,18-JAN-2024,        
GREAVES COTTON LTD.           ,GREAVESCOT,EQ,N,0000149.30,0000148.95,0000154.50,0000145.30,0000152.20,    ,              ,                  ,0000000.00,0000000.00,18-JAN-2024,        
GREENCHEF APPLIANCES LTD      ,GREENCHEF ,SM,N,0000107.00,0000108.00,0000108.00,0000104.05,0000106.70,    ,              ,                  ,0000000.00,0000000.00,18-JAN-2024,        
GREENLAM INDUSTRIES LTD.      ,GREENLAM  ,EQ,N,0000524.80,0000524.80,0000533.40,0000510.05,0000530.85,    ,              ,                  ,0000000.00,0000000.00,18-JAN-2024,        
GREENPANEL INDUSTRIES LTD     ,GREENPANEL,EQ,N,0000404.10,0000406.00,0000408.75,0000387.65,0000389.80,    ,              ,                  ,0000000.00,0000000.00,18-JAN-2024,        
GREENPLY INDUSTRIES LTD       ,GREENPLY  ,EQ,N,0000238.80,0000240.70,0000242.95,0000232.10,0000236.75,    ,              ,                  ,0000000.00,0000000.00,18-JAN-2024,        
GRINDWELL NORTON LIMITED      ,GRINDWELL ,EQ,N,0002269.95,0002267.30,0002284.00,0002214.80,0002274.70,    ,              ,                  ,0000000.00,0000000.00,18-JAN-2024,        
GRM OVERSEAS LIMITED          ,GRMOVER   ,EQ,N,0000189.05,0000187.50,0000189.60,0000182.75,0000186.90,    ,              ,                  ,0000000.00,0000000.00,18-JAN-2024,        
GRP LIMITED                   ,GRPLTD    ,EQ,N,0004750.00,0004755.35,0005225.00,0004698.95,0005165.05,    ,              ,                  ,0000000.00,0000000.00,18-JAN-2024,        
GSS INFOTECH LIMITED          ,GSS       ,EQ,N,0000175.70,0000175.00,0000176.95,0000172.00,0000173.25,    ,              ,                  ,0000000.00,0000000.00,18-JAN-2024,        
GTL INFRA.LTD                 ,GTLINFRA  ,EQ,N,0000001.70,0000001.65,0000001.70,0000001.65,0000001.65,    ,              ,                  ,0000000.00,0000000.00,18-JAN-2024,        
GTL LTD                       ,GTL       ,BE,N,0000014.00,0000013.50,0000014.70,0000013.40,0000014.55,    ,              ,                  ,0000000.00,0000000.00,18-JAN-2024,        
GTPL HATHWAY LIMITED          ,GTPL      ,EQ,N,0000194.10,0000194.30,0000196.80,0000184.00,0000195.20,    ,              ,                  ,0000000.00,0000000.00,18-JAN-2024,        
GUFIC BIOSCIENCES LTD.        ,GUFICBIO  ,EQ,N,0000335.50,0000333.00,0000340.60,0000324.60,0000338.70,    ,              ,                  ,0000000.00,0000000.00,18-JAN-2024,        
GUJ IND POW CO. LTD           ,GIPCL     ,EQ,N,0000176.90,0000176.05,0000179.25,0000169.85,0000176.65,    ,              ,                  ,0000000.00,0000000.00,18-JAN-2024,        
GUJ NAR VAL FER & CHEM L      ,GNFC      ,EQ,N,0000736.95,0000736.95,0000739.85,0000712.55,0000728.00,    ,              ,                  ,0000000.00,0000000.00,18-JAN-2024,        
GUJ STATE FERT & CHEM LTD     ,GSFC      ,EQ,N,0000282.00,0000282.80,0000289.80,0000272.50,0000283.70,    ,              ,                  ,0000000.00,0000000.00,18-JAN-2024,        
GUJ. APOLLO IND. LTD.         ,GUJAPOLLO ,EQ,N,0000318.75,0000318.20,0000329.00,0000310.00,0000323.40,    ,              ,                  ,0000000.00,0000000.00,18-JAN-2024,        
GUJARAT ALKALIES & CHEM       ,GUJALKALI ,EQ,N,0000757.90,0000760.00,0000772.50,0000735.55,0000767.65,    ,              ,                  ,0000000.00,0000000.00,18-JAN-2024,        
